1.4078,3.9198,4.8926,1.5299,2.1356,3.7373,2.1263,3.2589,3.2727,2.8864,2.4324,3.6319,3.7246,1.6428,2.5554,2.3828,2.5205,3.1968,4.9583,2.09,1.9341,4.4246,1.9142,2.731,3.4203,4.016,2.379,3.3221,3.5042,4.227,4.1031,4.7257,3.3878,1.234,2.0849,4.662,4.0365,3.7545,1.7812,1.1657,2.8774,4.5569,2.5879,4.4685,4.9925,4.8226,4.9019,4.9819,5.0624,5.1435,5.2252,5.3074,5.3902,5.4735,5.5575,5.6419,5.727,5.8125,5.8987,5.9854,6.0726,6.1604,6.2487,6.3375,6.4269,6.5168,6.6073,6.6983,6.7898,6.8818,6.9743,7.0674,7.161,7.2551,7.3497,7.4448,7.5404,7.6365,7.7331,7.8302,7.9278,8.0259,8.1245,8.2235,8.3231,8.4231,8.5236,8.6245,8.726,8.8279,-0.8071,-0.80392,-0.80072,-0.7975,-0.79426,-0.79099,-0.7877,-0.78439,-0.78106,-0.7777,-0.77432,-0.77092,-0.7675,-0.76405,-0.76059,-0.7571,-0.75359,-0.75005,-0.7465,-0.74292,-0.73933,-0.73571,-0.73207,-0.72841,-0.72473,-0.72103,-0.7173,-0.71356,-0.7098,-0.70601,-0.70221,-0.69839,-0.69454,-0.69068,-0.68679,-0.68289,-0.67896,-0.67502,-0.67106,-0.66708,-0.66308,-0.65906,-0.65502,-0.65096,-0.64688
3.5786,2.2537,2.1186,1.8375,3.0325,1.5588,3.1736,1.2227,3.2403,4.9501,4.1414,3.1753,4.3398,3.9518,4.4957,4.9455,4.0008,3.3801,1.281,2.197,1.8788,2.5396,3.1614,1.0818,1.5844,4.5807,4.428,2.1071,1.828,2.8225,1.9267,1.7517,2.5146,3.8365,1.1224,1.6514,1.2961,4.3022,4.0982,4.9295,4.1787,3.1667,1.8598,3.4092,1.2249,4.2557,4.6889,5.1408,5.611,6.0991,6.6046,7.1271,7.666,8.221,8.7914,9.3767,9.9765,10.59,11.217,11.857,12.508,13.172,13.846,14.53,15.224,15.927,16.639,17.358,18.084,18.817,19.555,20.298,21.046,21.797,22.551,23.308,24.066,24.825,25.584,26.342,27.1,27.855,28.608,29.357,30.103,30.843,31.579,32.308,33.03,33.745,-0.82977,-0.81244,-0.79437,-0.77556,-0.75604,-0.73582,-0.71492,-0.69336,-0.67116,-0.64834,-0.62493,-0.60094,-0.5764,-0.55132,-0.52574,-0.49967,-0.47314,-0.44617,-0.4188,-0.39103,-0.36291,-0.33445,-0.30569,-0.27664,-0.24733,-0.2178,-0.18807,-0.15817,-0.12811,-0.097945,-0.067685,-0.037363,-0.0070063,0.023357,0.053698,0.083991,0.11421,0.14431,0.17429,0.20411,0.23373,0.26315,0.29232,0.32121,0.34982
4.9206,1.4703,3.1256,1.8567,3.1555,4.894,2.629,2.2924,2.1244,4.4117,2.2205,3.3906,4.5835,3.2228,2.5532,3.4958,4.9403,1.2385,1.498,1.0461,2.037,2.0925,2.5982,1.6339,2.6249,3.4117,2.1463,1.3682,2.5057,3.3488,3.6025,3.8496,2.5925,2.7095,3.6476,2.4138,1.0432,4.152,1.2591,3.3396,3.3443,4.9056,3.5068,2.7326,4.4544,43.149,43.243,43.337,43.43,43.522,43.614,43.706,43.797,43.887,43.976,44.066,44.154,44.242,44.329,44.416,44.502,44.588,44.673,44.757,44.841,44.925,45.007,45.089,45.171,45.251,45.332,45.411,45.49,45.569,45.646,45.723,45.8,45.876,45.951,46.026,46.1,46.173,46.246,46.318,46.389,46.46,46.53,46.599,46.668,46.736,0.72596,0.72973,0.73347,0.7372,0.7409,0.74457,0.74823,0.75186,0.75547,0.75906,0.76262,0.76616,0.76968,0.77318,0.77665,0.7801,0.78352,0.78692,0.7903,0.79365,0.79698,0.80029,0.80357,0.80683,0.81006,0.81327,0.81645,0.81961,0.82274,0.82585,0.82894,0.832,0.83503,0.83804,0.84103,0.84398,0.84692,0.84983,0.85271,0.85556,0.85839,0.8612,0.86398,0.86673,0.86946
1.4069,4.5544,4.7228,4.6232,1.2086,2.6982,4.6812,4.7345,4.4888,2.2363,3.9227,1.9384,2.7504,1.7514,3.9876,3.3851,2.7885,4.6768,4.8737,1.9555,3.3971,4.3378,4.0218,3.6465,1.3021,2.9268,2.7638,2.0425,3.835,4.9951,1.1274,1.4152,4.153,3.7926,4.6258,1.3257,3.3421,1.4011,1.122,3.4725,4.6543,2.5695,4.2804,2.3781,3.3446,49.975,49.937,49.88,49.805,49.713,49.603,49.475,49.329,49.166,48.986,48.788,48.573,48.341,48.093,47.827,47.546,47.248,46.934,46.604,46.259,45.899,45.523,45.133,44.728,44.309,43.876,43.43,42.97,42.497,42.012,41.515,41.005,40.484,39.952,39.41,38.856,38.293,37.721,37.139,36.548,35.949,35.342,34.728,34.107,33.479,0.99901,0.99746,0.9952,0.99221,0.98851,0.9841,0.97899,0.97316,0.96664,0.95942,0.95151,0.94292,0.93365,0.92371,0.9131,0.90183,0.88992,0.87736,0.86418,0.85037,0.83595,0.82093,0.80532,0.78913,0.77237,0.75505,0.73719,0.7188,0.6999,0.68049,0.66059,0.64021,0.61938,0.5981,0.57638,0.55426,0.53173,0.50882,0.48555,0.46193,0.43797,0.4137,0.38913,0.36428,0.33917
1.7515,3.7725,1.6666,2.1111,2.7483,1.3048,2.4276,4.411,4.3825,4.8069,3.5803,4.2791,2.5986,3.7601,3.9644,3.3092,1.2985,2.9303,4.5089,2.8476,3.7797,2.969,4.3278,3.3399,3.4629,2.283,4.0656,4.3488,1.115,3.9347,4.9005,2.2493,3.1533,4.3614,2.5026,3.3863,4.4281,4.662,4.9927,2.1201,4.0081,2.3202,3.2814,1.2137,3.3471,46.049,45.63,45.193,44.737,44.263,43.771,43.261,42.736,42.193,41.635,41.062,40.474,39.872,39.256,38.626,37.985,37.331,36.666,35.991,35.305,34.61,33.906,33.194,32.474,31.747,31.015,30.276,29.533,28.786,28.035,27.281,26.526,25.769,25.011,24.253,23.496,22.74,21.986,21.236,20.488,19.745,19.006,18.273,17.547,16.827,0.84196,0.82521,0.80771,0.78947,0.7705,0.75083,0.73046,0.70942,0.68773,0.66541,0.64248,0.61895,0.59486,0.57022,0.54506,0.51939,0.49325,0.46666,0.43963,0.4122,0.3844,0.35624,0.32775,0.29896,0.2699,0.24059,0.21105,0.18133,0.15143,0.1214,0.091257,0.061029,0.030745,0.00043293,-0.02988,-0.060165,-0.090395,-0.12054,-0.15058,-0.18048,-0.21021,-0.23975,-0.26906,-0.29813,-0.32693
1.0375,4.7596,4.157,1.3884,1.8749,1.4317,1.45,3.7471,3.5919,1.4546,4.3575,4.154,2.7605,2.1993,1.9191,2.6121,1.4018,1.2943,1.9615,1.5634,4.6885,2.883,3.2399,1.7248,2.3297,2.8529,2.5321,4.0118,2.1325,2.8669,1.4592,4.1595,2.8136,2.5081,2.0313,2.5452,3.3189,2.4479,3.7751,4.6089,4.2373,3.0108,3.8179,2.2745,2.5751,0.065642,0.0075767,0.0067517,0.063169,0.1767,0.34708,0.57393,0.85672,1.1948,1.5874,2.0336,2.5325,3.0828,3.6832,4.3325,5.0292,5.7716,6.558,7.3866,8.2556,9.163,10.107,11.084,12.094,13.133,14.199,15.291,16.404,17.537,18.687,19.851,21.028,22.213,23.405,24.601,25.797,26.992,28.182,29.364,30.537,31.697,32.842,33.968,35.075,36.158,-0.99737,-0.9997,-0.99973,-0.99747,-0.99293,-0.98612,-0.97704,-0.96573,-0.95221,-0.9365,-0.91865,-0.8987,-0.87669,-0.85267,-0.8267,-0.79883,-0.76914,-0.73768,-0.70453,-0.66977,-0.63348,-0.59574,-0.55663,-0.51624,-0.47468,-0.43202,-0.38838,-0.34385,-0.29853,-0.25252,-0.20594,-0.15889,-0.11147,-0.063796,-0.015977,0.031879,0.079661,0.12726,0.17457,0.22148,0.26788,0.31367,0.35874,0.40299,0.44631
4.3532,2.6687,1.4119,4.1313,4.6734,4.889,2.0203,1.669,3.8947,1.4691,3.0824,3.3562,2.2385,3.5291,4.6952,3.1818,2.3449,2.3712,3.0637,2.5033,3.6223,1.581,3.2628,2.3971,1.3405,2.8299,1.9552,2.4581,3.4893,3.4657,1.5696,1.5779,1.0569,3.1313,4.5025,2.8845,4.813,2.2987,4.7935,2.7599,3.9081,4.0849,3.8935,2.2133,2.9419,1.5974,1.0177,0.56614,0.24504,0.056147,0.00045924,0.078279,0.28919,0.63207,1.1051,1.7057,2.4307,3.2763,4.2378,5.3103,6.4879,7.7643,9.1328,10.586,12.116,13.715,15.375,17.085,18.838,20.624,22.433,24.256,26.083,27.904,29.71,31.49,33.236,34.938,36.587,38.174,39.69,41.128,42.48,43.739,44.897,45.949,46.89,47.713,48.415,48.993,-0.9361,-0.95929,-0.97735,-0.9902,-0.99775,-0.99998,-0.99687,-0.98843,-0.97472,-0.9558,-0.93177,-0.90277,-0.86895,-0.83049,-0.78759,-0.74049,-0.68943,-0.63469,-0.57656,-0.51535,-0.45139,-0.38502,-0.31659,-0.24647,-0.17504,-0.10267,-0.029752,0.043325,0.11617,0.18839,0.25961,0.32944,0.39752,0.46347,0.52694,0.5876,0.64512,0.6992,0.74955,0.79589,0.83798,0.87559,0.90853,0.93662,0.9597
2.9254,4.2631,4.5345,3.6701,3.7658,3.2814,1.6227,3.7187,2.067,1.0028,2.5256,2.745,2.7878,1.9431,1.6882,4.1097,2.1688,3.1629,1.3151,2.8105,3.5346,1.4012,3.3939,3.5087,4.0046,3.3585,2.5756,3.3986,1.4131,1.5163,3.8765,2.2585,2.273,3.9877,3.9847,4.9468,2.3526,4.8266,4.5517,1.9708,4.3815,3.349,3.5563,4.0873,2.9873,46.64,46.123,45.572,44.989,44.374,43.728,43.052,42.347,41.615,40.856,40.072,39.264,38.434,37.581,36.709,35.818,34.91,33.986,33.048,32.097,31.135,30.163,29.183,28.196,27.204,26.208,25.21,24.213,23.216,22.222,21.233,20.25,19.274,18.307,17.351,16.407,15.477,14.563,13.664,12.784,11.923,11.083,10.266,9.4713,8.7018,0.86558,0.84491,0.82289,0.79955,0.77495,0.74911,0.72207,0.69389,0.6646,0.63425,0.60289,0.57057,0.53734,0.50326,0.46837,0.43274,0.39641,0.35946,0.32193,0.28389,0.2454,0.20651,0.1673,0.12782,0.08814,0.048317,0.0084167,-0.031497,-0.07136,-0.11111,-0.15068,-0.19002,-0.22905,-0.26771,-0.30595,-0.3437,-0.3809,-0.4175,-0.45343,-0.48864,-0.52307,-0.55667,-0.58938,-0.62115,-0.65193
2.8741,4.2194,3.089,3.4507,1.4637,2.9353,4.2524,1.3183,1.488,2.2126,3.477,3.199,4.8576,2.9574,4.321,2.8816,4.6679,3.4204,3.5424,3.1074,2.6072,2.2118,3.2638,3.0478,3.9869,3.9381,1.7833,2.3709,2.4795,4.587,2.3116,4.0654,2.0921,2.5987,2.0661,1.655,2.2667,1.3633,4.8495,1.174,3.4636,3.755,3.1836,4.8755,4.2049,43.364,42.458,41.504,40.506,39.466,38.386,37.271,36.122,34.943,33.737,32.508,31.259,29.992,28.712,27.422,26.125,24.826,23.527,22.231,20.944,19.667,18.405,17.16,15.937,14.738,13.567,12.427,11.321,10.252,9.2224,8.2358,7.2945,6.401,5.5578,4.7672,4.0313,3.3521,2.7314,2.1709,1.6721,1.2364,0.86494,0.55872,0.31858,0.14515,0.73458,0.69832,0.66017,0.62023,0.57862,0.53545,0.49083,0.44488,0.39773,0.3495,0.30033,0.25034,0.19968,0.14848,0.096882,0.045018,-0.0069669,-0.058933,-0.11074,-0.16225,-0.21332,-0.26381,-0.31359,-0.36252,-0.41047,-0.45731,-0.50292,-0.54716,-0.58993,-0.6311,-0.67057,-0.70822,-0.74396,-0.77769,-0.80931,-0.83875,-0.86592,-0.89074,-0.91316,-0.93311,-0.95054,-0.9654,-0.97765,-0.98726,-0.99419
4.6342,2.4416,4.8965,2.3752,2.4385,3.58,3.5186,3.244,1.6034,2.4767,3.419,2.4119,2.8494,4.0331,2.6434,1.3535,3.019,4.1071,3.4648,3.2056,2.4314,4.9338,2.911,4.3667,1.9258,4.9973,2.7628,2.7459,3.0046,1.6661,3.7117,2.1984,2.6077,4.0629,2.4535,4.779,3.9541,4.0153,1.4026,1.4876,3.4541,1.5381,1.5101,1.4023,2.7159,46.761,46.606,46.447,46.285,46.12,45.952,45.78,45.605,45.427,45.246,45.062,44.874,44.683,44.49,44.293,44.093,43.891,43.685,43.476,43.265,43.051,42.834,42.614,42.391,42.166,41.938,41.708,41.475,41.239,41.001,40.76,40.517,40.271,40.023,39.773,39.52,39.265,39.008,38.749,38.488,38.224,37.959,37.691,37.422,37.15,0.87044,0.86423,0.85789,0.85142,0.84481,0.83808,0.83121,0.82422,0.81709,0.80984,0.80246,0.79496,0.78734,0.77959,0.77172,0.76373,0.75563,0.7474,0.73906,0.7306,0.72203,0.71335,0.70456,0.69566,0.68665,0.67753,0.66831,0.65898,0.64955,0.64003,0.6304,0.62067,0.61085,0.60093,0.59092,0.58081,0.57062,0.56034,0.54997,0.53951,0.52897,0.51835,0.50765,0.49687,0.48601
